year,season,type,club1,club2,result1,result2,date,time,index,dates,scheduleid
2019,summer,常规赛,RW,IG,0,2,08-17,17:00,https://www.wanplus.com/schedule/54796.html,2019/08/17 17:00:00,54796
2019,summer,常规赛,JDG,RNG,1,2,08-17,19:00,https://www.wanplus.com/schedule/54797.html,2019/08/17 19:00:00,54797
2019,summer,常规赛,LGD,VG,1,2,08-18,14:00,https://www.wanplus.com/schedule/54798.html,2019/08/18 14:00:00,54798
2019,summer,常规赛,LNG,SN,2,0,08-18,17:00,https://www.wanplus.com/schedule/54799.html,2019/08/18 17:00:00,54799
2019,summer,常规赛,TES,FPX,0,2,08-18,19:00,https://www.wanplus.com/schedule/54800.html,2019/08/18 19:00:00,54800
2019,summer,季后赛_A_1,EDG,SN,3,1,08-22,17:00,https://www.wanplus.com/schedule/56314.html,2019/08/22 17:00:00,56314
2019,summer,季后赛_B_1,IG,LNG,0,3,08-23,17:00,https://www.wanplus.com/schedule/56316.html,2019/08/23 17:00:00,56316
2019,summer,季后赛_A_2,BLG,EDG,3,2,08-24,17:00,https://www.wanplus.com/schedule/56315.html,2019/08/24 17:00:00,56315
2019,summer,季后赛_B_2,RNG,LNG,3,1,08-25,17:00,https://www.wanplus.com/schedule/56317.html,2019/08/25 17:00:00,56317
2019,summer,季后赛_A_3,FPX,BLG,3,1,08-31,17:00,https://www.wanplus.com/schedule/56318.html,2019/08/31 17:00:00,56318
2019,summer,季后赛_B_3,TES,RNG,1,3,09-01,17:00,https://www.wanplus.com/schedule/56319.html,2019/09/01 17:00:00,56319
2019,summer,季军赛,BLG,TES,0,3,09-04,17:00,https://www.wanplus.com/schedule/56321.html,2019/09/04 17:00:00,56321
2019,summer,决赛阶段,FPX,RNG,3,1,09-06,16:00,https://www.wanplus.com/schedule/56320.html,2019/09/06 16:00:00,56320
2020,spring,常规赛,IG,FPX,2,1,01-13,17:00,https://www.wanplus.com/schedule/58513.html,2020/01/13 17:00:00,58513
2020,spring,常规赛,LGD,LNG,1,2,01-13,19:00,https://www.wanplus.com/schedule/58514.html,2020/01/13 19:00:00,58514
2020,spring,常规赛,ES,RW,2,0,01-14,17:00,https://www.wanplus.com/schedule/58515.html,2020/01/14 17:00:00,58515
2020,spring,常规赛,OMG,JDG,0,2,01-14,19:00,https://www.wanplus.com/schedule/58516.html,2020/01/14 19:00:00,58516
2020,spring,常规赛,VG,BLG,1,2,01-15,17:00,https://www.wanplus.com/schedule/58517.html,2020/01/15 17:00:00,58517
2020,spring,常规赛,IG,DMO,2,0,01-15,19:00,https://www.wanplus.com/schedule/58518.html,2020/01/15 19:00:00,58518
2020,spring,常规赛,V5,EDG,0,2,01-16,17:00,https://www.wanplus.com/schedule/58519.html,2020/01/16 17:00:00,58519
2020,spring,常规赛,RW,SN,2,0,01-16,19:00,https://www.wanplus.com/schedule/58520.html,2020/01/16 19:00:00,58520
2020,spring,常规赛,FPX,ES,1,2,01-17,17:00,https://www.wanplus.com/schedule/58521.html,2020/01/17 17:00:00,58521
2020,spring,常规赛,LNG,TES,0,2,01-17,19:00,https://www.wanplus.com/schedule/58522.html,2020/01/17 19:00:00,58522
2020,spring,常规赛,JDG,WE,2,0,01-18,17:00,https://www.wanplus.com/schedule/58523.html,2020/01/18 17:00:00,58523
2020,spring,常规赛,BLG,RNG,2,1,01-18,19:00,https://www.wanplus.com/schedule/58524.html,2020/01/18 19:00:00,58524
2020,spring,常规赛,VG,DMO,2,1,01-19,17:00,https://www.wanplus.com/schedule/58525.html,2020/01/19 17:00:00,58525
2020,spring,常规赛,EDG,TES,1,2,01-19,19:00,https://www.wanplus.com/schedule/58526.html,2020/01/19 19:00:00,58526
2020,spring,常规赛,LNG,OMG,1,2,03-09,14:00,https://www.wanplus.com/schedule/58527.html,2020/03/09 14:00:00,58527
2020,spring,常规赛,FPX,JDG,2,1,03-09,17:00,https://www.wanplus.com/schedule/58528.html,2020/03/09 17:00:00,58528
2020,spring,常规赛,RNG,TES,2,0,03-09,19:00,https://www.wanplus.com/schedule/58529.html,2020/03/09 19:00:00,58529
2020,spring,常规赛,DMO,LGD,2,0,03-10,17:00,https://www.wanplus.com/schedule/58530.html,2020/03/10 17:00:00,58530
2020,spring,常规赛,ES,SN,2,1,03-10,19:00,https://www.wanplus.com/schedule/58531.html,2020/03/10 19:00:00,58531
2020,spring,常规赛,RNG,OMG,2,1,03-11,14:00,https://www.wanplus.com/schedule/58532.html,2020/03/11 14:00:00,58532
2020,spring,常规赛,V5,WE,0,2,03-11,17:00,https://www.wanplus.com/schedule/58533.html,2020/03/11 17:00:00,58533
2020,spring,常规赛,VG,IG,0,2,03-11,19:00,https://www.wanplus.com/schedule/58534.html,2020/03/11 19:00:00,58534
2020,spring,常规赛,ES,LGD,2,0,03-12,14:00,https://www.wanplus.com/schedule/58535.html,2020/03/12 14:00:00,58535
2020,spring,常规赛,BLG,LNG,1,2,03-12,17:00,https://www.wanplus.com/schedule/58536.html,2020/03/12 17:00:00,58536
2020,spring,常规赛,SN,EDG,2,0,03-12,19:00,https://www.wanplus.com/schedule/58537.html,2020/03/12 19:00:00,58537
2020,spring,常规赛,OMG,RW,2,0,03-13,14:00,https://www.wanplus.com/schedule/58538.html,2020/03/13 14:00:00,58538
2020,spring,常规赛,WE,VG,2,0,03-13,15:40,https://www.wanplus.com/schedule/58539.html,2020/03/13 15:40:00,58539
2020,spring,常规赛,DMO,FPX,0,2,03-13,17:25,https://www.wanplus.com/schedule/58540.html,2020/03/13 17:25:00,58540
2020,spring,常规赛,JDG,V5,2,0,03-14,14:00,https://www.wanplus.com/schedule/58541.html,2020/03/14 14:00:00,58541
2020,spring,常规赛,EDG,ES,2,0,03-14,15:50,https://www.wanplus.com/schedule/58542.html,2020/03/14 15:50:00,58542
2020,spring,常规赛,BLG,SN,0,2,03-14,17:55,https://www.wanplus.com/schedule/58543.html,2020/03/14 17:55:00,58543
2020,spring,常规赛,RW,IG,1,2,03-15,14:00,https://www.wanplus.com/schedule/58544.html,2020/03/15 14:00:00,58544
2020,spring,常规赛,WE,RNG,0,2,03-15,16:45,https://www.wanplus.com/schedule/58545.html,2020/03/15 16:45:00,58545
2020,spring,常规赛,TES,LGD,0,2,03-15,18:30,https://www.wanplus.com/schedule/58546.html,2020/03/15 18:30:00,58546
2020,spring,常规赛,V5,ES,0,2,03-16,14:00,https://www.wanplus.com/schedule/58547.html,2020/03/16 14:00:00,58547
2020,spring,常规赛,BLG,OMG,1,2,03-16,15:45,https://www.wanplus.com/schedule/58548.html,2020/03/16 15:45:00,58548
2020,spring,常规赛,VG,JDG,1,2,03-16,18:38,https://www.wanplus.com/schedule/58549.html,2020/03/16 18:38:00,58549
2020,spring,常规赛,EDG,RW,1,2,03-17,17:00,https://www.wanplus.com/schedule/58550.html,2020/03/17 17:00:00,58550
2020,spring,常规赛,WE,FPX,0,2,03-17,19:00,https://www.wanplus.com/schedule/58551.html,2020/03/17 19:00:00,58551
2020,spring,常规赛,V5,LNG,1,2,03-18,14:00,https://www.wanplus.com/schedule/58552.html,2020/03/18 14:00:00,58552
2020,spring,常规赛,TES,VG,2,1,03-18,16:50,https://www.wanplus.com/schedule/58553.html,2020/03/18 16:50:00,58553
2020,spring,常规赛,JDG,BLG,2,0,03-18,19:00,https://www.wanplus.com/schedule/58554.html,2020/03/18 19:00:00,58554
2020,spring,常规赛,DMO,WE,0,2,03-19,14:00,https://www.wanplus.com/schedule/58555.html,2020/03/19 14:00:00,58555
2020,spring,常规赛,IG,LGD,2,1,03-19,15:50,https://www.wanplus.com/schedule/58556.html,2020/03/19 15:50:00,58556
2020,spring,常规赛,SN,FPX,0,2,03-19,18:30,https://www.wanplus.com/schedule/58557.html,2020/03/19 18:30:00,58557
2020,spring,常规赛,LNG,RW,2,0,03-20,14:00,https://www.wanplus.com/schedule/58558.html,2020/03/20 14:00:00,58558
2020,spring,常规赛,EDG,JDG,2,1,03-20,16:10,https://www.wanplus.com/schedule/58559.html,2020/03/20 16:10:00,58559
2020,spring,常规赛,RNG,VG,0,2,03-20,18:55,https://www.wanplus.com/schedule/58560.html,2020/03/20 18:55:00,58560
2020,spring,常规赛,OMG,DMO,2,0,03-21,14:00,https://www.wanplus.com/schedule/58561.html,2020/03/21 14:00:00,58561
2020,spring,常规赛,ES,BLG,2,1,03-21,15:51,https://www.wanplus.com/schedule/58562.html,2020/03/21 15:51:00,58562
2020,spring,常规赛,TES,IG,0,2,03-21,18:37,https://www.wanplus.com/schedule/58563.html,2020/03/21 18:37:00,58563
2020,spring,常规赛,RW,V5,2,0,03-22,14:00,https://www.wanplus.com/schedule/58564.html,2020/03/22 14:00:00,58564
2020,spring,常规赛,LGD,SN,1,2,03-22,15:47,https://www.wanplus.com/schedule/58565.html,2020/03/22 15:47:00,58565
2020,spring,常规赛,FPX,RNG,2,0,03-22,18:35,https://www.wanplus.com/schedule/58566.html,2020/03/22 18:35:00,58566
2020,spring,常规赛,TES,DMO,2,0,03-23,14:00,https://www.wanplus.com/schedule/58567.html,2020/03/23 14:00:00,58567
2020,spring,常规赛,EDG,VG,2,1,03-23,15:55,https://www.wanplus.com/schedule/58568.html,2020/03/23 15:55:00,58568
2020,spring,常规赛,ES,IG,2,0,03-23,18:37,https://www.wanplus.com/schedule/58569.html,2020/03/23 18:37:00,58569
2020,spring,常规赛,WE,RW,2,1,03-24,17:00,https://www.wanplus.com/schedule/58570.html,2020/03/24 17:00:00,58570
2020,spring,常规赛,LNG,SN,1,2,03-24,19:00,https://www.wanplus.com/schedule/58571.html,2020/03/24 19:00:00,58571
2020,spring,常规赛,V5,OMG,0,2,03-25,14:00,https://www.wanplus.com/schedule/58572.html,2020/03/25 14:00:00,58572
2020,spring,常规赛,TES,JDG,2,0,03-25,15:49,https://www.wanplus.com/schedule/58573.html,2020/03/25 15:49:00,58573
2020,spring,常规赛,BLG,FPX,1,2,03-25,17:47,https://www.wanplus.com/schedule/58574.html,2020/03/25 17:47:00,58574
2020,spring,常规赛,RW,DMO,0,2,03-26,14:00,https://www.wanplus.com/schedule/58575.html,2020/03/26 14:00:00,58575
2020,spring,常规赛,SN,WE,1,2,03-26,15:50,https://www.wanplus.com/schedule/58576.html,2020/03/26 15:50:00,58576
2020,spring,常规赛,VG,LGD,2,0,03-26,18:25,https://www.wanplus.com/schedule/58577.html,2020/03/26 18:25:00,58577
2020,spring,常规赛,FPX,OMG,2,1,03-27,14:00,https://www.wanplus.com/schedule/58578.html,2020/03/27 14:00:00,58578
2020,spring,常规赛,LNG,ES,1,2,03-27,16:36,https://www.wanplus.com/schedule/58579.html,2020/03/27 16:36:00,58579
2020,spring,常规赛,RNG,JDG,2,0,03-27,19:00,https://www.wanplus.com/schedule/58580.html,2020/03/27 19:00:00,58580
2020,spring,常规赛,LGD,V5,2,0,03-28,14:00,https://www.wanplus.com/schedule/58581.html,2020/03/28 14:00:00,58581
2020,spring,常规赛,BLG,WE,2,1,03-28,16:00,https://www.wanplus.com/schedule/58582.html,2020/03/28 16:00:00,58582
2020,spring,常规赛,IG,SN,2,0,03-28,18:35,https://www.wanplus.com/schedule/58583.html,2020/03/28 18:35:00,58583
2020,spring,常规赛,ES,DMO,2,0,03-29,14:00,https://www.wanplus.com/schedule/58584.html,2020/03/29 14:00:00,58584
2020,spring,常规赛,OMG,TES,0,2,03-29,15:54,https://www.wanplus.com/schedule/58585.html,2020/03/29 15:54:00,58585
2020,spring,常规赛,RNG,EDG,2,1,03-29,17:47,https://www.wanplus.com/schedule/58586.html,2020/03/29 17:47:00,58586
2020,spring,常规赛,VG,LNG,2,1,03-30,14:00,https://www.wanplus.com/schedule/58587.html,2020/03/30 14:00:00,58587
2020,spring,常规赛,V5,FPX,0,2,03-30,16:50,https://www.wanplus.com/schedule/58588.html,2020/03/30 16:50:00,58588
2020,spring,常规赛,JDG,SN,2,1,03-30,18:19,https://www.wanplus.com/schedule/58589.html,2020/03/30 18:19:00,58589
2020,spring,常规赛,LGD,EDG,1,2,03-31,17:00,https://www.wanplus.com/schedule/58590.html,2020/03/31 17:00:00,58590
2020,spring,常规赛,OMG,IG,0,2,03-31,19:00,https://www.wanplus.com/schedule/58591.html,2020/03/31 19:00:00,58591
2020,spring,常规赛,DMO,LNG,2,0,04-01,14:00,https://www.wanplus.com/schedule/58592.html,2020/04/01 14:00:00,58592
2020,spring,常规赛,ES,VG,1,2,04-01,15:50,https://www.wanplus.com/schedule/58593.html,2020/04/01 15:50:00,58593
2020,spring,常规赛,V5,RNG,0,2,04-01,18:34,https://www.wanplus.com/schedule/58594.html,2020/04/01 18:34:00,58594
2020,spring,常规赛,LGD,WE,2,1,04-02,14:00,https://www.wanplus.com/schedule/58595.html,2020/04/02 14:00:00,58595
2020,spring,常规赛,RW,BLG,2,0,04-02,16:57,https://www.wanplus.com/schedule/58596.html,2020/04/02 16:57:00,58596
2020,spring,常规赛,SN,TES,1,2,04-02,19:00,https://www.wanplus.com/schedule/58597.html,2020/04/02 19:00:00,58597
2020,spring,常规赛,EDG,DMO,2,0,04-03,14:00,https://www.wanplus.com/schedule/58598.html,2020/04/03 14:00:00,58598
2020,spring,常规赛,IG,V5,2,0,04-03,15:47,https://www.wanplus.com/schedule/58599.html,2020/04/03 15:47:00,58599
2020,spring,常规赛,RNG,ES,2,0,04-03,17:22,https://www.wanplus.com/schedule/58600.html,2020/04/03 17:22:00,58600
2020,spring,常规赛,JDG,LNG,2,0,04-05,14:00,https://www.wanplus.com/schedule/58604.html,2020/04/05 14:00:00,58604
2020,spring,常规赛,BLG,EDG,1,2,04-05,16:00,https://www.wanplus.com/schedule/58605.html,2020/04/05 16:00:00,58605
2020,spring,常规赛,RNG,IG,1,2,04-05,18:47,https://www.wanplus.com/schedule/58606.html,2020/04/05 18:47:00,58606
2020,spring,常规赛,SN,V5,2,0,04-06,14:00,https://www.wanplus.com/schedule/58607.html,2020/04/06 14:00:00,58607
2020,spring,常规赛,OMG,VG,2,1,04-06,15:49,https://www.wanplus.com/schedule/58608.html,2020/04/06 15:49:00,58608
2020,spring,常规赛,TES,RW,2,1,04-06,18:35,https://www.wanplus.com/schedule/58609.html,2020/04/06 18:35:00,58609
2020,spring,常规赛,DMO,BLG,1,2,04-07,14:00,https://www.wanplus.com/schedule/58610.html,2020/04/07 14:00:00,58610
2020,spring,常规赛,ES,JDG,0,2,04-07,16:49,https://www.wanplus.com/schedule/58611.html,2020/04/07 16:49:00,58611
2020,spring,常规赛,LNG,FPX,0,2,04-07,18:40,https://www.wanplus.com/schedule/58612.html,2020/04/07 18:40:00,58612
2020,spring,常规赛,RW,VG,2,1,04-08,14:00,https://www.wanplus.com/schedule/58613.html,2020/04/08 14:00:00,58613
2020,spring,常规赛,SN,OMG,0,2,04-08,16:51,https://www.wanplus.com/schedule/58614.html,2020/04/08 16:51:00,58614
2020,spring,常规赛,WE,TES,2,1,04-08,18:37,https://www.wanplus.com/schedule/58615.html,2020/04/08 18:37:00,58615
2020,spring,常规赛,LGD,RNG,2,0,04-09,14:00,https://www.wanplus.com/schedule/58616.html,2020/04/09 14:00:00,58616
2020,spring,常规赛,LNG,EDG,0,2,04-09,16:06,https://www.wanplus.com/schedule/58617.html,2020/04/09 16:06:00,58617
2020,spring,常规赛,JDG,IG,2,0,04-09,17:55,https://www.wanplus.com/schedule/58618.html,2020/04/09 17:55:00,58618
2020,spring,常规赛,DMO,V5,2,0,04-10,14:00,https://www.wanplus.com/schedule/58619.html,2020/04/10 14:00:00,58619
2020,spring,常规赛,FPX,VG,1,2,04-10,15:55,https://www.wanplus.com/schedule/58620.html,2020/04/10 15:55:00,58620
2020,spring,常规赛,TES,BLG,0,2,04-10,18:28,https://www.wanplus.com/schedule/58621.html,2020/04/10 18:28:00,58621
2020,spring,常规赛,OMG,LGD,0,2,04-11,14:00,https://www.wanplus.com/schedule/58622.html,2020/04/11 14:00:00,58622
2020,spring,常规赛,WE,ES,0,2,04-11,16:06,https://www.wanplus.com/schedule/58623.html,2020/04/11 16:06:00,58623
2020,spring,常规赛,RNG,RW,1,2,04-11,17:40,https://www.wanplus.com/schedule/58624.html,2020/04/11 17:40:00,58624
2020,spring,常规赛,DMO,SN,2,1,04-12,14:00,https://www.wanplus.com/schedule/58625.html,2020/04/12 14:00:00,58625
2020,spring,常规赛,FPX,EDG,2,1,04-12,17:00,https://www.wanplus.com/schedule/58626.html,2020/04/12 17:00:00,58626
2020,spring,常规赛,IG,BLG,2,1,04-12,19:00,https://www.wanplus.com/schedule/58627.html,2020/04/12 19:00:00,58627
2020,spring,常规赛,OMG,ES,0,2,04-13,15:00,https://www.wanplus.com/schedule/58628.html,2020/04/13 15:00:00,58628
2020,spring,常规赛,LNG,RNG,0,2,04-13,17:00,https://www.wanplus.com/schedule/58629.html,2020/04/13 17:00:00,58629
2020,spring,常规赛,V5,TES,0,2,04-13,19:00,https://www.wanplus.com/schedule/58630.html,2020/04/13 19:00:00,58630
2020,spring,常规赛,RW,JDG,0,2,04-14,15:00,https://www.wanplus.com/schedule/58631.html,2020/04/14 15:00:00,58631
2020,spring,常规赛,VG,SN,1,2,04-14,17:00,https://www.wanplus.com/schedule/58632.html,2020/04/14 17:00:00,58632
2020,spring,常规赛,LGD,BLG,0,2,04-14,19:00,https://www.wanplus.com/schedule/58633.html,2020/04/14 19:00:00,58633
2020,spring,常规赛,EDG,OMG,2,0,04-15,15:00,https://www.wanplus.com/schedule/58634.html,2020/04/15 15:00:00,58634
2020,spring,常规赛,DMO,RNG,2,0,04-15,17:00,https://www.wanplus.com/schedule/58635.html,2020/04/15 17:00:00,58635
2020,spring,常规赛,IG,WE,2,1,04-15,19:00,https://www.wanplus.com/schedule/58636.html,2020/04/15 19:00:00,58636
2020,spring,常规赛,BLG,V5,2,0,04-16,15:00,https://www.wanplus.com/schedule/58637.html,2020/04/16 15:00:00,58637
2020,spring,常规赛,LGD,FPX,0,2,04-16,16:50,https://www.wanplus.com/schedule/58638.html,2020/04/16 16:50:00,58638
2020,spring,常规赛,TES,ES,2,0,04-16,18:40,https://www.wanplus.com/schedule/58639.html,2020/04/16 18:40:00,58639
2020,spring,常规赛,LNG,WE,2,1,04-17,15:00,https://www.wanplus.com/schedule/58640.html,2020/04/17 15:00:00,58640
2020,spring,常规赛,JDG,DMO,2,0,04-17,17:00,https://www.wanplus.com/schedule/58641.html,2020/04/17 17:00:00,58641
2020,spring,常规赛,EDG,IG,0,2,04-17,19:00,https://www.wanplus.com/schedule/58642.html,2020/04/17 19:00:00,58642
2020,spring,常规赛,VG,V5,2,0,04-18,15:00,https://www.wanplus.com/schedule/58643.html,2020/04/18 15:00:00,58643
2020,spring,常规赛,FPX,RW,2,1,04-18,17:00,https://www.wanplus.com/schedule/58644.html,2020/04/18 17:00:00,58644
2020,spring,常规赛,SN,RNG,2,1,04-18,19:00,https://www.wanplus.com/schedule/58645.html,2020/04/18 19:00:00,58645
2020,spring,常规赛,JDG,LGD,2,0,04-19,15:00,https://www.wanplus.com/schedule/58646.html,2020/04/19 15:00:00,58646
2020,spring,常规赛,WE,EDG,2,1,04-19,16:55,https://www.wanplus.com/schedule/58647.html,2020/04/19 16:55:00,58647
2020,spring,常规赛,IG,LNG,2,1,04-19,19:00,https://www.wanplus.com/schedule/58648.html,2020/04/19 19:00:00,58648
2020,spring,常规赛,RW,LGD,2,1,04-20,15:00,https://www.wanplus.com/schedule/58601.html,2020/04/20 15:00:00,58601
2020,spring,常规赛,WE,OMG,2,1,04-20,17:00,https://www.wanplus.com/schedule/58602.html,2020/04/20 17:00:00,58602
2020,spring,常规赛,FPX,TES,0,2,04-20,19:00,https://www.wanplus.com/schedule/58603.html,2020/04/20 19:00:00,58603
2020,spring,季后赛_A_1,ES,WE,1,3,04-22,17:00,https://www.wanplus.com/schedule/62636.html,2020/04/22 17:00:00,62636
2020,spring,季后赛_B_1,EDG,RNG,3,1,04-23,17:00,https://www.wanplus.com/schedule/62637.html,2020/04/23 17:00:00,62637
2020,spring,季后赛_A_2,TES,WE,3,1,04-24,17:00,https://www.wanplus.com/schedule/62638.html,2020/04/24 17:00:00,62638
2020,spring,季后赛_B_2,FPX,EDG,3,1,04-25,17:00,https://www.wanplus.com/schedule/62639.html,2020/04/25 17:00:00,62639
2020,spring,季后赛_A_3,IG,TES,1,3,04-26,17:00,https://www.wanplus.com/schedule/62640.html,2020/04/26 17:00:00,62640
2020,spring,季后赛_B_3,JDG,FPX,3,0,04-27,17:00,https://www.wanplus.com/schedule/62642.html,2020/04/27 17:00:00,62642
2020,spring,季军赛,IG,FPX,0,3,04-29,17:00,https://www.wanplus.com/schedule/62643.html,2020/04/29 17:00:00,62643
2020,spring,决赛阶段,TES,JDG,2,3,05-02,17:00,https://www.wanplus.com/schedule/62840.html,2020/05/02 17:00:00,62840
2020,summer,常规赛,EDG,WE,1,2,06-05,17:00,https://www.wanplus.com/schedule/63435.html,2020/06/05 17:00:00,63435
2020,summer,常规赛,LNG,SN,0,2,06-05,19:00,https://www.wanplus.com/schedule/63436.html,2020/06/05 19:00:00,63436
2020,summer,常规赛,V5,DMO,2,0,06-06,17:00,https://www.wanplus.com/schedule/63437.html,2020/06/06 17:00:00,63437
2020,summer,常规赛,OMG,RNG,0,2,06-06,19:00,https://www.wanplus.com/schedule/63438.html,2020/06/06 19:00:00,63438
2020,summer,常规赛,WE,SN,1,2,06-07,17:00,https://www.wanplus.com/schedule/63439.html,2020/06/07 17:00:00,63439
2020,summer,常规赛,BLG,VG,0,2,06-07,19:00,https://www.wanplus.com/schedule/63440.html,2020/06/07 19:00:00,63440
2020,summer,常规赛,OMG,V5,1,2,06-08,17:00,https://www.wanplus.com/schedule/63441.html,2020/06/08 17:00:00,63441
2020,summer,常规赛,LGD,ES,2,1,06-08,19:00,https://www.wanplus.com/schedule/63442.html,2020/06/08 19:00:00,63442
2020,summer,常规赛,FPX,LNG,1,2,06-09,17:00,https://www.wanplus.com/schedule/63443.html,2020/06/09 17:00:00,63443
2020,summer,常规赛,RW,TES,0,2,06-09,19:00,https://www.wanplus.com/schedule/63444.html,2020/06/09 19:00:00,63444
2020,summer,常规赛,VG,RNG,0,2,06-10,17:00,https://www.wanplus.com/schedule/63445.html,2020/06/10 17:00:00,63445
2020,summer,常规赛,SN,JDG,0,2,06-10,19:00,https://www.wanplus.com/schedule/63446.html,2020/06/10 19:00:00,63446
2020,summer,常规赛,DMO,ES,0,2,06-11,17:00,https://www.wanplus.com/schedule/63447.html,2020/06/11 17:00:00,63447
2020,summer,常规赛,WE,IG,2,0,06-11,19:00,https://www.wanplus.com/schedule/63448.html,2020/06/11 19:00:00,63448
2020,summer,常规赛,RNG,LNG,0,2,06-12,17:00,https://www.wanplus.com/schedule/63449.html,2020/06/12 17:00:00,63449
2020,summer,常规赛,FPX,BLG,2,0,06-12,19:00,https://www.wanplus.com/schedule/63450.html,2020/06/12 19:00:00,63450
2020,summer,常规赛,V5,LGD,1,2,06-13,17:00,https://www.wanplus.com/schedule/63451.html,2020/06/13 17:00:00,63451
2020,summer,常规赛,OMG,EDG,0,2,06-13,19:00,https://www.wanplus.com/schedule/63452.html,2020/06/13 19:00:00,63452
2020,summer,常规赛,SN,IG,0,2,06-14,17:00,https://www.wanplus.com/schedule/63453.html,2020/06/14 17:00:00,63453
2020,summer,常规赛,JDG,TES,0,2,06-14,19:00,https://www.wanplus.com/schedule/63454.html,2020/06/14 19:00:00,63454
2020,summer,常规赛,BLG,ES,2,1,06-15,17:00,https://www.wanplus.com/schedule/63455.html,2020/06/15 17:00:00,63455
2020,summer,常规赛,VG,WE,0,2,06-15,19:00,https://www.wanplus.com/schedule/63456.html,2020/06/15 19:00:00,63456
2020,summer,常规赛,LGD,DMO,2,0,06-16,17:00,https://www.wanplus.com/schedule/63457.html,2020/06/16 17:00:00,63457
2020,summer,常规赛,TES,OMG,2,1,06-16,18:50,https://www.wanplus.com/schedule/63458.html,2020/06/16 18:50:00,63458
2020,summer,常规赛,IG,RW,2,0,06-17,17:00,https://www.wanplus.com/schedule/63459.html,2020/06/17 17:00:00,63459
2020,summer,常规赛,EDG,SN,2,1,06-17,18:50,https://www.wanplus.com/schedule/63460.html,2020/06/17 18:50:00,63460
2020,summer,常规赛,V5,BLG,2,1,06-18,17:00,https://www.wanplus.com/schedule/63461.html,2020/06/18 17:00:00,63461
2020,summer,常规赛,JDG,RNG,1,2,06-18,19:00,https://www.wanplus.com/schedule/63462.html,2020/06/18 19:00:00,63462
2020,summer,常规赛,ES,LNG,2,0,06-19,17:00,https://www.wanplus.com/schedule/63463.html,2020/06/19 17:00:00,63463
2020,summer,常规赛,FPX,WE,2,1,06-19,19:00,https://www.wanplus.com/schedule/63464.html,2020/06/19 19:00:00,63464
2020,summer,常规赛,DMO,OMG,0,2,06-20,17:00,https://www.wanplus.com/schedule/63465.html,2020/06/20 17:00:00,63465
2020,summer,常规赛,LGD,TES,0,2,06-20,19:00,https://www.wanplus.com/schedule/63466.html,2020/06/20 19:00:00,63466
2020,summer,常规赛,SN,RW,2,0,06-21,17:00,https://www.wanplus.com/schedule/63467.html,2020/06/21 17:00:00,63467
2020,summer,常规赛,IG,EDG,2,1,06-21,19:00,https://www.wanplus.com/schedule/63468.html,2020/06/21 19:00:00,63468
2020,summer,常规赛,V5,VG,2,0,06-22,17:00,https://www.wanplus.com/schedule/63469.html,2020/06/22 17:00:00,63469
2020,summer,常规赛,ES,RNG,1,2,06-22,19:00,https://www.wanplus.com/schedule/63470.html,2020/06/22 19:00:00,63470
2020,summer,常规赛,DMO,JDG,0,2,06-23,17:00,https://www.wanplus.com/schedule/63471.html,2020/06/23 17:00:00,63471
2020,summer,常规赛,LGD,IG,2,1,06-23,19:00,https://www.wanplus.com/schedule/63472.html,2020/06/23 19:00:00,63472
2020,summer,常规赛,OMG,LNG,2,0,06-24,17:00,https://www.wanplus.com/schedule/63473.html,2020/06/24 17:00:00,63473
2020,summer,常规赛,BLG,TES,0,2,06-24,19:00,https://www.wanplus.com/schedule/63474.html,2020/06/24 19:00:00,63474
2020,summer,常规赛,RNG,V5,0,2,06-25,17:00,https://www.wanplus.com/schedule/63475.html,2020/06/25 17:00:00,63475
2020,summer,常规赛,FPX,IG,1,2,06-25,19:00,https://www.wanplus.com/schedule/63476.html,2020/06/25 19:00:00,63476
2020,summer,常规赛,RW,WE,0,2,06-26,17:00,https://www.wanplus.com/schedule/63477.html,2020/06/26 17:00:00,63477
2020,summer,常规赛,TES,EDG,2,1,06-26,19:00,https://www.wanplus.com/schedule/63478.html,2020/06/26 19:00:00,63478
2020,summer,常规赛,SN,DMO,2,1,06-27,17:00,https://www.wanplus.com/schedule/63479.html,2020/06/27 17:00:00,63479
2020,summer,常规赛,ES,FPX,0,2,06-27,19:00,https://www.wanplus.com/schedule/63480.html,2020/06/27 19:00:00,63480
2020,summer,常规赛,LNG,VG,1,2,06-28,17:00,https://www.wanplus.com/schedule/63481.html,2020/06/28 17:00:00,63481
2020,summer,常规赛,JDG,RW,2,1,06-28,19:00,https://www.wanplus.com/schedule/63482.html,2020/06/28 19:00:00,63482
2020,summer,常规赛,DMO,EDG,2,0,06-29,17:00,https://www.wanplus.com/schedule/63483.html,2020/06/29 17:00:00,63483
2020,summer,常规赛,FPX,V5,2,1,06-29,19:00,https://www.wanplus.com/schedule/63484.html,2020/06/29 19:00:00,63484
2020,summer,常规赛,LNG,BLG,0,2,06-30,17:00,https://www.wanplus.com/schedule/63485.html,2020/06/30 17:00:00,63485
2020,summer,常规赛,RNG,WE,1,2,06-30,19:00,https://www.wanplus.com/schedule/63486.html,2020/06/30 19:00:00,63486
2020,summer,常规赛,DMO,IG,1,2,07-01,17:00,https://www.wanplus.com/schedule/63487.html,2020/07/01 17:00:00,63487
